Date;Time;Temperature;Pressure;Humidity;Precipitation
2022-10-19;12:00:00;8.4;1023.9;79;0.0
2022-10-19;13:00:00;8.3;1023.8;77;0.0
2022-10-19;14:00:00;8.0;1023.8;76;0.0
2022-10-19;15:00:00;6.4;1023.7;77;0.0
2022-10-19;16:00:00;4.9;1023.6;81;0.0
2022-10-19;17:00:00;4.8;1023.8;85;0.0
2022-10-19;18:00:00;5.1;1023.7;87;0.0
2022-10-19;19:00:00;4.6;1023.4;91;0.0
2022-10-19;20:00:00;3.6;1023.4;93;0.0
2022-10-19;21:00:00;2.8;1023.1;96;0.0
2022-10-19;22:00:00;2.3;1023.0;98;0.0
2022-10-19;23:00:00;1.3;1022.9;97;0.0
2022-10-20;00:00:00;0.7;1022.9;98;0.0
2022-10-20;01:00:00;0.2;1022.8;99;0.0
2022-10-20;02:00:00;-0.6;1022.7;99;0.0
2022-10-20;03:00:00;-0.8;1022.8;93;0.0
2022-10-20;04:00:00;-1.1;1022.8;84;0.0
2022-10-20;05:00:00;-1.2;1022.8;77;0.0
2022-10-20;06:00:00;-1.3;1023.1;75;0.0
2022-10-20;07:00:00;0.9;1023.3;65;0.0
2022-10-20;08:00:00;3.5;1023.2;62;0.0
2022-10-20;09:00:00;5.2;1022.9;62;0.0
2022-10-20;10:00:00;7.2;1022.6;63;0.0
2022-10-20;11:00:00;9.0;1022.3;69;0.0
2022-10-20;12:00:00;9.5;1021.9;86;0.0
2022-10-20;13:00:00;9.6;1021.6;92;0.0
2022-10-20;14:00:00;9.2;1021.5;94;0.0
2022-10-20;15:00:00;7.6;1021.2;96;0.0
2022-10-20;16:00:00;3.3;1021.0;99;0.0
2022-10-20;17:00:00;2.9;1021.1;99;0.0
2022-10-20;18:00:00;2.5;1020.6;100;0.0
2022-10-20;19:00:00;2.3;1020.6;100;0.0
2022-10-20;20:00:00;2.9;1020.2;100;0.0
2022-10-20;21:00:00;1.8;1020.0;100;0.0
2022-10-20;22:00:00;3.0;1019.9;97;0.0
2022-10-20;23:00:00;4.2;1019.5;95;0.0
2022-10-21;00:00:00;4.6;1018.9;95;0.0
2022-10-21;01:00:00;5.6;1018.5;96;0.0
2022-10-21;02:00:00;5.7;1018.2;97;0.0
2022-10-21;03:00:00;6.0;1018.2;99;0.0
2022-10-21;04:00:00;5.8;1018.0;99;0.0
2022-10-21;05:00:00;5.7;1017.9;89;0.0
2022-10-21;06:00:00;5.2;1018.0;81;0.0
2022-10-21;07:00:00;4.1;1018.2;81;0.0
2022-10-21;08:00:00;4.9;1018.0;76;0.0
2022-10-21;09:00:00;6.0;1017.6;76;0.0
2022-10-21;10:00:00;6.3;1017.4;84;0.0
2022-10-21;11:00:00;7.0;1016.9;92;0.0
2022-10-21;12:00:00;7.7;1016.8;98;0.0
2022-10-21;13:00:00;7.6;1016.7;99;0.0
2022-10-21;14:00:00;6.7;1016.5;100;0.0
2022-10-21;15:00:00;5.4;1016.3;100;0.0
2022-10-21;16:00:00;3.9;1016.3;100;0.0
2022-10-21;17:00:00;2.6;1016.1;100;0.0
2022-10-21;18:00:00;1.3;1016.0;100;0.0
2022-10-21;19:00:00;1.3;1016.0;100;0.0
2022-10-21;20:00:00;0.4;1015.6;99;0.0
2022-10-21;21:00:00;0.8;1015.2;100;0.0
2022-10-21;22:00:00;1.8;1014.8;100;0.0
2022-10-21;23:00:00;2.3;1014.4;100;0.0
2022-10-22;00:00:00;1.7;1014.0;100;0.0
2022-10-22;01:00:00;1.9;1013.6;99;0.0
2022-10-22;02:00:00;2.0;1013.2;100;0.0
2022-10-22;03:00:00;2.3;1012.8;100;0.0
2022-10-22;04:00:00;2.4;1012.4;100;0.0
2022-10-22;05:00:00;2.2;1011.9;100;0.0
2022-10-22;06:00:00;2.3;1011.9;100;0.0
2022-10-22;07:00:00;2.7;1011.8;92;0.0
2022-10-22;08:00:00;4.0;1011.8;88;0.0
2022-10-22;09:00:00;5.3;1011.3;91;0.0
2022-10-22;10:00:00;6.6;1010.7;95;0.0
2022-10-22;11:00:00;7.9;1010.3;97;0.0
2022-10-22;12:00:00;8.3;1009.8;99;0.0
2022-10-22;13:00:00;8.2;1009.5;100;0.0
2022-10-22;14:00:00;7.9;1009.3;100;0.0
2022-10-22;15:00:00;7.6;1009.3;100;0.0
2022-10-22;16:00:00;7.3;1009.3;99;0.0
2022-10-22;17:00:00;7.1;1009.3;97;0.0
2022-10-22;18:00:00;7.0;1009.1;99;0.0
2022-10-22;19:00:00;7.0;1009.3;100;0.0
2022-10-22;20:00:00;7.2;1009.5;100;0.0
2022-10-22;21:00:00;6.6;1009.5;99;0.0
2022-10-22;22:00:00;5.2;1009.3;100;0.0
2022-10-22;23:00:00;4.3;1009.3;100;0.0
2022-10-23;00:00:00;3.4;1009.6;100;0.0
2022-10-23;01:00:00;2.5;1009.7;100;0.0
2022-10-23;02:00:00;1.4;1010.2;100;0.0
2022-10-23;03:00:00;1.4;1010.3;100;0.0
2022-10-23;04:00:00;1.0;1010.7;100;0.0
2022-10-23;05:00:00;0.8;1010.9;100;0.0
2022-10-23;06:00:00;0.1;1011.5;83;0.0
2022-10-23;07:00:00;-0.7;1011.7;75;0.0
2022-10-23;08:00:00;1.4;1012.1;66;0.0
2022-10-23;09:00:00;3.5;1012.4;70;0.0
2022-10-23;10:00:00;5.8;1012.6;77;0.0
2022-10-23;11:00:00;7.3;1012.7;90;0.1
2022-10-23;12:00:00;8.5;1012.8;94;0.0
2022-10-23;13:00:00;8.3;1012.8;96;0.0
2022-10-23;14:00:00;7.3;1012.7;98;0.0
2022-10-23;15:00:00;5.8;1013.1;94;0.0
2022-10-23;16:00:00;5.1;1013.4;95;0.0
2022-10-23;17:00:00;4.5;1013.8;97;0.0
2022-10-23;18:00:00;4.6;1014.2;95;0.0
2022-10-23;19:00:00;5.0;1014.6;94;0.0
2022-10-23;20:00:00;4.9;1014.9;94;0.0
2022-10-23;21:00:00;4.6;1015.0;93;0.0
2022-10-23;22:00:00;4.7;1015.0;91;0.0
2022-10-23;23:00:00;4.9;1015.1;93;0.0
2022-10-24;00:00:00;4.8;1015.2;93;0.0
2022-10-24;01:00:00;5.0;1015.0;92;0.0
2022-10-24;02:00:00;5.0;1014.9;93;0.0
2022-10-24;03:00:00;4.9;1014.5;91;0.0
2022-10-24;04:00:00;4.9;1014.3;90;0.0
2022-10-24;05:00:00;5.1;1014.2;84;0.0
2022-10-24;06:00:00;5.1;1014.2;84;0.0
2022-10-24;07:00:00;5.7;1014.2;83;0.0
2022-10-24;08:00:00;6.2;1014.2;82;0.0
2022-10-24;09:00:00;7.3;1013.9;80;0.0
2022-10-24;10:00:00;7.8;1013.4;81;0.0
2022-10-24;11:00:00;8.4;1013.0;84;0.0
2022-10-24;12:00:00;8.7;1012.2;87;0.0
2022-10-24;13:00:00;9.0;1011.7;89;0.0
2022-10-24;14:00:00;8.9;1011.3;94;0.0
2022-10-24;15:00:00;8.8;1011.1;97;0.0
2022-10-24;16:00:00;8.6;1010.7;99;0.0
2022-10-24;17:00:00;8.5;1010.2;100;0.0
2022-10-24;18:00:00;8.2;1009.8;99;0.0
2022-10-24;19:00:00;8.0;1009.2;99;0.0
2022-10-24;20:00:00;7.8;1008.4;100;0.0
2022-10-24;21:00:00;8.1;1007.8;100;0.0
2022-10-24;22:00:00;8.3;1007.1;100;0.0
2022-10-24;23:00:00;8.5;1006.3;100;0.0
2022-10-25;00:00:00;8.6;1005.6;100;0.0
2022-10-25;01:00:00;9.0;1004.9;100;0.0
2022-10-25;02:00:00;9.0;1004.2;100;0.0
2022-10-25;03:00:00;9.2;1003.6;100;0.0
2022-10-25;04:00:00;9.3;1003.5;100;0.0
2022-10-25;05:00:00;9.5;1003.3;100;0.0
2022-10-25;06:00:00;9.7;1003.5;100;0.0
2022-10-25;07:00:00;10.3;1003.4;100;0.0
2022-10-25;08:00:00;10.8;1003.6;97;0.0
2022-10-25;09:00:00;11.1;1003.5;99;0.0
2022-10-25;10:00:00;11.4;1003.5;98;0.0
2022-10-25;11:00:00;11.8;1003.3;99;0.0
2022-10-25;12:00:00;12.4;1003.2;99;0.0
2022-10-25;13:00:00;12.1;1003.1;100;0.3
2022-10-25;14:00:00;12.1;1003.1;100;1.0
2022-10-25;15:00:00;11.7;1003.0;97;1.0
2022-10-25;16:00:00;11.7;1003.0;99;0.5
2022-10-25;17:00:00;11.6;1003.0;100;1.0
2022-10-25;18:00:00;11.6;1003.2;100;0.6
2022-10-25;19:00:00;10.9;1003.3;100;0.0
2022-10-25;20:00:00;10.4;1003.6;100;0.2
2022-10-25;21:00:00;10.2;1004.0;99;0.0
2022-10-25;22:00:00;10.1;1004.3;99;0.0
2022-10-25;23:00:00;10.0;1004.8;100;0.0
2022-10-26;00:00:00;9.7;1005.6;99;0.0
2022-10-26;01:00:00;8.4;1006.3;99;0.1
2022-10-26;02:00:00;8.0;1006.6;99;0.0
2022-10-26;03:00:00;7.8;1007.2;99;0.0
2022-10-26;04:00:00;7.9;1007.9;98;0.0
2022-10-26;05:00:00;7.7;1008.8;97;0.0
2022-10-26;06:00:00;7.7;1009.4;96;0.0
2022-10-26;07:00:00;7.7;1010.1;94;0.1
2022-10-26;08:00:00;8.2;1010.6;94;0.0
2022-10-26;09:00:00;8.4;1011.2;94;0.2
2022-10-26;10:00:00;8.7;1011.8;93;0.0
2022-10-26;11:00:00;8.4;1012.4;95;0.0
2022-10-26;12:00:00;8.5;1012.6;97;0.2
2022-10-26;13:00:00;8.5;1013.0;97;0.1
2022-10-26;14:00:00;8.3;1013.5;98;0.0
2022-10-26;15:00:00;7.9;1014.2;98;0.1
2022-10-26;16:00:00;7.8;1014.5;100;0.0
2022-10-26;17:00:00;6.5;1014.8;100;0.0
2022-10-26;18:00:00;7.0;1015.4;100;0.2
2022-10-26;19:00:00;7.1;1015.8;100;0.1
2022-10-26;20:00:00;6.8;1016.3;100;0.2
2022-10-26;21:00:00;6.4;1016.3;100;0.0
2022-10-26;22:00:00;6.3;1016.5;100;0.0
2022-10-26;23:00:00;6.5;1016.8;100;0.0
2022-10-27;00:00:00;6.7;1016.5;100;0.0
2022-10-27;01:00:00;6.7;1016.2;100;0.0
2022-10-27;02:00:00;6.8;1015.8;98;0.0
2022-10-27;03:00:00;7.1;1015.6;99;0.0
2022-10-27;04:00:00;7.6;1015.1;98;0.0
2022-10-27;05:00:00;8.3;1014.9;96;0.0
2022-10-27;06:00:00;8.5;1014.8;89;0.0
2022-10-27;07:00:00;9.1;1014.8;84;0.0
2022-10-27;08:00:00;9.6;1014.0;80;0.0
2022-10-27;09:00:00;10.4;1014.6;81;0.0
2022-10-27;10:00:00;11.8;1014.8;85;0.0
2022-10-27;11:00:00;13.6;1014.9;90;0.0
2022-10-27;12:00:00;14.1;1015.1;90;0.0
2022-10-27;13:00:00;14.4;1015.6;89;0.0
2022-10-27;14:00:00;13.9;1015.8;89;0.0
2022-10-27;15:00:00;12.6;1015.9;89;0.0
2022-10-27;16:00:00;11.4;1015.8;92;0.0
2022-10-27;17:00:00;11.5;1015.9;89;0.0
2022-10-27;18:00:00;12.1;1016.0;90;0.0
2022-10-27;19:00:00;12.4;1016.2;90;0.0
2022-10-27;20:00:00;11.8;1015.9;94;0.0
2022-10-27;21:00:00;11.1;1015.8;93;0.0
2022-10-27;22:00:00;11.8;1015.5;95;0.0
2022-10-27;23:00:00;11.5;1015.2;97;0.0
2022-10-28;00:00:00;10.9;1015.2;96;0.0
2022-10-28;01:00:00;10.2;1014.8;96;0.1
2022-10-28;02:00:00;10.2;1014.6;95;0.0
2022-10-28;03:00:00;10.8;1014.2;96;0.0
2022-10-28;04:00:00;10.8;1013.8;96;0.0
2022-10-28;05:00:00;11.1;1013.5;96;0.0
2022-10-28;06:00:00;11.5;1013.5;95;0.0
2022-10-28;07:00:00;11.9;1013.3;94;0.0
2022-10-28;08:00:00;12.1;1013.2;94;0.0
2022-10-28;09:00:00;12.3;1013.2;95;0.0
2022-10-28;10:00:00;12.6;1012.5;96;0.0
2022-10-28;11:00:00;12.8;1012.3;97;0.0
2022-10-28;12:00:00;13.1;1011.3;99;0.0
2022-10-28;13:00:00;13.0;1011.3;99;0.0
2022-10-28;14:00:00;13.1;1011.0;99;0.0
2022-10-28;15:00:00;12.9;1010.6;99;0.0
2022-10-28;16:00:00;12.2;1010.2;97;0.0
2022-10-28;17:00:00;11.7;1010.1;96;0.0
2022-10-28;18:00:00;11.8;1009.7;94;0.0
2022-10-28;19:00:00;12.2;1009.8;93;0.0
2022-10-28;20:00:00;12.5;1009.0;93;0.0
2022-10-28;21:00:00;12.6;1008.3;96;0.0
2022-10-28;22:00:00;12.7;1007.4;99;0.0
2022-10-28;23:00:00;12.8;1006.4;99;0.0
2022-10-29;00:00:00;12.6;1005.4;98;0.0
2022-10-29;01:00:00;12.3;1004.1;95;0.0
2022-10-29;02:00:00;12.1;1002.6;90;0.0
2022-10-29;03:00:00;11.8;1001.9;86;0.0
2022-10-29;04:00:00;12.4;1000.9;77;0.0
2022-10-29;05:00:00;13.4;1000.8;69;0.0
2022-10-29;06:00:00;13.6;1001.1;65;0.0
2022-10-29;07:00:00;13.1;1001.3;63;0.0
2022-10-29;08:00:00;12.9;1001.8;61;0.0
2022-10-29;09:00:00;13.3;1002.2;64;0.0
2022-10-29;10:00:00;13.6;1002.1;69;0.0
2022-10-29;11:00:00;14.0;1002.5;72;0.0
2022-10-29;12:00:00;14.2;1003.4;72;0.0
2022-10-29;13:00:00;14.3;1004.4;72;0.0
2022-10-29;14:00:00;13.7;1005.1;69;0.0
2022-10-29;15:00:00;12.6;1005.8;65;0.0
2022-10-29;16:00:00;11.8;1007.0;71;0.0
2022-10-29;17:00:00;11.7;1008.2;72;0.0
2022-10-29;18:00:00;11.2;1009.8;79;0.0
2022-10-29;19:00:00;10.1;1010.9;80;0.0
2022-10-29;20:00:00;8.8;1011.9;73;2.0
2022-10-29;21:00:00;6.0;1012.5;72;0.1
2022-10-29;22:00:00;5.0;1012.9;78;0.0
2022-10-29;23:00:00;2.2;1013.3;80;0.0
2022-10-30;00:00:00;2.0;1013.4;90;0.0
2022-10-30;01:00:00;2.8;1013.7;86;0.0
2022-10-30;02:00:00;3.0;1014.2;88;0.0
2022-10-30;03:00:00;1.6;1014.0;80;0.0
2022-10-30;04:00:00;1.1;1014.4;73;0.0
2022-10-30;05:00:00;0.0;1014.9;70;0.0
2022-10-30;06:00:00;1.4;1015.7;65;0.0
2022-10-30;07:00:00;1.0;1016.3;61;0.0
2022-10-30;08:00:00;4.0;1016.7;60;0.0
2022-10-30;09:00:00;6.1;1016.9;63;0.0
2022-10-30;10:00:00;7.2;1017.3;78;0.0
2022-10-30;11:00:00;8.0;1017.2;88;0.0
2022-10-30;12:00:00;8.5;1017.1;94;0.0
2022-10-30;13:00:00;8.7;1017.0;92;0.0
2022-10-30;14:00:00;8.3;1017.2;91;0.0
2022-10-30;15:00:00;5.3;1017.4;92;0.0
2022-10-30;16:00:00;2.9;1017.3;95;0.0
2022-10-30;17:00:00;1.6;1017.6;97;0.0
2022-10-30;18:00:00;2.0;1017.6;97;0.0
2022-10-30;19:00:00;2.1;1017.4;99;0.0
2022-10-30;20:00:00;0.9;1017.5;100;0.0
2022-10-30;21:00:00;2.2;1017.4;100;0.0
2022-10-30;22:00:00;4.3;1017.1;100;0.0
2022-10-30;23:00:00;5.7;1016.7;100;0.0
2022-10-31;00:00:00;3.6;1016.7;100;0.0
2022-10-31;01:00:00;3.6;1016.6;100;0.0
2022-10-31;02:00:00;4.1;1016.8;100;0.0
2022-10-31;03:00:00;4.1;1016.5;100;0.0
2022-10-31;04:00:00;4.9;1015.9;100;0.0
2022-10-31;05:00:00;5.9;1015.9;100;0.0
2022-10-31;06:00:00;5.9;1015.8;100;0.0
2022-10-31;07:00:00;6.8;1016.0;97;0.0
2022-10-31;08:00:00;7.5;1016.3;97;0.0
2022-10-31;09:00:00;8.1;1016.2;93;0.0
2022-10-31;10:00:00;8.8;1016.1;98;0.0
2022-10-31;11:00:00;9.7;1016.0;99;0.0
2022-10-31;12:00:00;11.0;1015.8;98;0.0
2022-10-31;13:00:00;11.6;1015.7;98;0.0
2022-10-31;14:00:00;11.9;1015.5;99;0.0
2022-10-31;15:00:00;10.6;1015.6;99;0.0
2022-10-31;16:00:00;10.2;1015.6;99;0.0
2022-10-31;17:00:00;10.4;1015.9;100;0.0
2022-10-31;18:00:00;9.5;1016.2;100;0.0
2022-10-31;19:00:00;8.9;1016.3;100;0.0
2022-10-31;20:00:00;8.8;1016.6;100;0.0
2022-10-31;21:00:00;7.7;1016.5;100;0.0
2022-10-31;22:00:00;8.3;1016.6;100;0.0
2022-10-31;23:00:00;7.5;1016.8;100;0.0
2022-11-01;00:00:00;7.2;1016.8;100;0.0
2022-11-01;01:00:00;7.1;1016.9;100;0.0
2022-11-01;02:00:00;6.9;1016.7;100;0.0
2022-11-01;03:00:00;6.2;1016.6;100;0.0
2022-11-01;04:00:00;5.9;1016.7;100;0.0
2022-11-01;05:00:00;5.2;1016.6;99;0.0
2022-11-01;06:00:00;4.8;1016.7;93;0.0
2022-11-01;07:00:00;6.0;1016.6;93;0.0
2022-11-01;08:00:00;6.9;1016.5;90;0.0
2022-11-01;09:00:00;8.9;1016.3;93;0.0
2022-11-01;10:00:00;9.2;1016.3;91;0.0
2022-11-01;11:00:00;9.0;1016.0;90;0.0
2022-11-01;12:00:00;9.1;1015.5;91;0.0
2022-11-01;13:00:00;9.3;1015.0;92;0.0
2022-11-01;14:00:00;9.2;1015.0;91;0.0
2022-11-01;15:00:00;9.2;1014.6;95;0.0
2022-11-01;16:00:00;9.0;1014.5;99;0.0
2022-11-01;17:00:00;8.7;1014.0;100;0.0
2022-11-01;18:00:00;8.6;1013.8;99;0.0
2022-11-01;19:00:00;8.6;1013.7;100;0.0
2022-11-01;20:00:00;8.7;1013.2;100;0.0
2022-11-01;21:00:00;8.3;1012.6;100;0.0
2022-11-01;22:00:00;8.6;1012.4;100;0.0
2022-11-01;23:00:00;9.1;1012.1;100;0.0
2022-11-02;00:00:00;9.2;1011.8;100;0.0
2022-11-02;01:00:00;9.5;1011.6;99;0.0
2022-11-02;02:00:00;9.6;1011.6;99;0.0
2022-11-02;03:00:00;9.8;1011.5;99;0.0
2022-11-02;04:00:00;9.9;1011.4;99;0.0
2022-11-02;05:00:00;10.1;1011.7;97;0.0
2022-11-02;06:00:00;10.0;1011.7;95;0.0
2022-11-02;07:00:00;9.9;1011.7;94;0.0
2022-11-02;08:00:00;10.3;1011.6;93;0.0
2022-11-02;09:00:00;10.6;1011.3;93;0.0
2022-11-02;10:00:00;11.1;1011.1;94;0.0
2022-11-02;11:00:00;11.4;1010.8;97;0.0
2022-11-02;12:00:00;11.6;1010.4;97;0.0
2022-11-02;13:00:00;12.0;1010.2;98;0.0
2022-11-02;14:00:00;11.6;1010.0;99;0.0
2022-11-02;15:00:00;11.1;1010.3;100;0.2
2022-11-02;16:00:00;10.7;1010.3;100;0.2
2022-11-02;17:00:00;10.4;1010.7;100;0.0
2022-11-02;18:00:00;10.3;1010.5;100;0.0
2022-11-02;19:00:00;10.1;1010.7;99;0.0
2022-11-02;20:00:00;9.4;1010.7;100;0.0
2022-11-02;21:00:00;9.5;1010.9;100;0.0
2022-11-02;22:00:00;9.3;1011.5;99;0.0
2022-11-02;23:00:00;9.3;1011.6;98;0.0
2022-11-03;00:00:00;9.0;1012.0;99;0.0
2022-11-03;01:00:00;8.4;1012.2;97;0.0
2022-11-03;02:00:00;7.9;1012.3;99;0.0
2022-11-03;03:00:00;7.8;1012.6;99;0.0
2022-11-03;04:00:00;7.8;1012.9;97;0.0
2022-11-03;05:00:00;7.6;1013.2;97;0.0
2022-11-03;06:00:00;7.6;1013.7;95;0.0
2022-11-03;07:00:00;7.4;1014.1;92;0.0
2022-11-03;08:00:00;7.4;1014.2;87;0.0
2022-11-03;09:00:00;8.0;1014.4;87;0.0
2022-11-03;10:00:00;8.1;1014.2;91;0.4
2022-11-03;11:00:00;8.1;1013.6;94;0.3
2022-11-03;12:00:00;8.9;1013.2;94;2.0
2022-11-03;13:00:00;9.1;1013.0;95;0.0
2022-11-03;14:00:00;9.1;1013.0;96;0.0
2022-11-03;15:00:00;8.4;1012.5;97;0.0
2022-11-03;16:00:00;7.8;1012.6;99;0.0
2022-11-03;17:00:00;7.7;1012.6;100;0.0
2022-11-03;18:00:00;8.1;1012.6;99;0.0
2022-11-03;19:00:00;8.4;1012.7;100;0.0
2022-11-03;20:00:00;7.3;1012.6;100;0.0
2022-11-03;21:00:00;6.8;1012.5;100;0.0
2022-11-03;22:00:00;7.3;1012.5;100;0.0
2022-11-03;23:00:00;7.0;1012.5;100;0.0
2022-11-04;00:00:00;6.6;1012.5;100;0.0
2022-11-04;01:00:00;6.2;1012.4;100;0.0
2022-11-04;02:00:00;7.2;1012.4;100;0.0
2022-11-04;03:00:00;6.3;1012.5;100;0.0
2022-11-04;04:00:00;6.1;1012.6;97;0.0
2022-11-04;05:00:00;5.8;1012.6;93;0.0
2022-11-04;06:00:00;6.3;1012.8;90;0.0
2022-11-04;07:00:00;6.3;1013.0;80;0.0
2022-11-04;08:00:00;6.9;1012.7;76;0.0
2022-11-04;09:00:00;8.2;1012.8;80;0.0
2022-11-04;10:00:00;9.1;1012.8;87;0.0
2022-11-04;11:00:00;9.8;1012.6;91;0.0
2022-11-04;12:00:00;10.0;1012.4;94;0.0
2022-11-04;13:00:00;9.9;1012.5;96;0.0
2022-11-04;14:00:00;9.3;1012.6;96;0.0
2022-11-04;15:00:00;8.3;1012.6;95;0.0
2022-11-04;16:00:00;7.7;1012.7;94;0.0
2022-11-04;17:00:00;7.1;1012.3;97;0.0
2022-11-04;18:00:00;6.9;1011.9;96;0.0
2022-11-04;19:00:00;7.1;1012.3;93;0.0
2022-11-04;20:00:00;7.0;1012.5;89;0.0
2022-11-04;21:00:00;7.0;1012.3;88;0.0
2022-11-04;22:00:00;5.7;1012.1;89;0.0
2022-11-04;23:00:00;6.1;1011.5;88;0.0
2022-11-05;00:00:00;6.7;1011.4;88;0.0
2022-11-05;01:00:00;7.4;1011.0;84;0.0
2022-11-05;02:00:00;7.7;1010.9;85;0.0
2022-11-05;03:00:00;7.8;1010.9;86;0.0
2022-11-05;04:00:00;8.0;1010.9;81;0.0
2022-11-05;05:00:00;8.2;1010.9;80;0.0
2022-11-05;06:00:00;8.6;1010.7;86;0.0
2022-11-05;07:00:00;8.4;1010.6;94;0.0
2022-11-05;08:00:00;8.3;1010.3;97;0.0
2022-11-05;09:00:00;8.7;1009.9;98;0.0
2022-11-05;10:00:00;8.7;1009.6;98;0.0
2022-11-05;11:00:00;8.3;1009.2;98;0.0
2022-11-05;12:00:00;7.6;1008.3;99;0.0
2022-11-05;13:00:00;7.4;1007.9;98;0.0
2022-11-05;14:00:00;7.5;1007.4;99;0.0
2022-11-05;15:00:00;7.5;1006.9;99;0.0
2022-11-05;16:00:00;7.7;1006.7;98;0.0
2022-11-05;17:00:00;7.8;1006.9;96;0.0
2022-11-05;18:00:00;7.7;1006.7;97;0.0
2022-11-05;19:00:00;7.0;1006.7;95;0.0
2022-11-05;20:00:00;7.4;1006.8;94;0.0
2022-11-05;21:00:00;7.6;1006.9;94;0.0
2022-11-05;22:00:00;7.6;1006.9;95;0.0
2022-11-05;23:00:00;7.5;1007.0;94;0.0
2022-11-06;00:00:00;7.8;1007.0;95;0.0
2022-11-06;01:00:00;7.8;1006.8;96;0.0
2022-11-06;02:00:00;7.7;1006.6;97;0.0
2022-11-06;03:00:00;7.0;1006.8;95;0.0
2022-11-06;04:00:00;7.4;1006.8;97;0.0
2022-11-06;05:00:00;7.3;1007.1;91;0.7
2022-11-06;06:00:00;6.6;1007.3;89;0.4
2022-11-06;07:00:00;6.3;1007.3;93;0.5
2022-11-06;08:00:00;7.1;1007.1;97;0.4
2022-11-06;09:00:00;6.9;1006.7;97;0.6
2022-11-06;10:00:00;8.8;1006.2;98;0.2
2022-11-06;11:00:00;8.9;1005.6;98;0.0
2022-11-06;12:00:00;8.6;1005.0;97;0.0
2022-11-06;13:00:00;8.3;1004.4;97;0.0
2022-11-06;14:00:00;8.3;1004.2;94;0.0
2022-11-06;15:00:00;8.3;1004.3;95;0.0
2022-11-06;16:00:00;8.6;1004.2;96;0.0
2022-11-06;17:00:00;8.4;1004.1;97;0.0
2022-11-06;18:00:00;8.9;1004.4;97;0.0
2022-11-06;19:00:00;9.4;1005.2;99;0.0
2022-11-06;20:00:00;9.1;1005.6;99;0.0
2022-11-06;21:00:00;8.6;1005.7;98;0.0
2022-11-06;22:00:00;8.3;1005.9;98;0.0
2022-11-06;23:00:00;8.0;1006.1;98;0.0
2022-11-07;00:00:00;7.8;1006.0;99;0.0
2022-11-07;01:00:00;8.3;1005.6;100;0.0
2022-11-07;02:00:00;8.1;1005.3;100;0.0
2022-11-07;03:00:00;7.8;1004.5;97;0.0
2022-11-07;04:00:00;8.0;1004.3;97;0.0
2022-11-07;05:00:00;7.9;1003.5;89;0.2
2022-11-07;06:00:00;8.0;1003.7;88;0.5
2022-11-07;07:00:00;8.7;1002.8;88;0.7
2022-11-07;08:00:00;9.0;1002.1;93;0.8
2022-11-07;09:00:00;9.2;1001.6;95;0.1
2022-11-07;10:00:00;9.6;1001.3;97;0.0
2022-11-07;11:00:00;9.4;1000.9;95;0.0
2022-11-07;12:00:00;9.5;1000.2;91;0.0
2022-11-07;13:00:00;9.0;999.7;98;0.0
2022-11-07;14:00:00;8.8;999.1;97;0.0
2022-11-07;15:00:00;8.6;998.4;99;0.0
2022-11-07;16:00:00;8.7;997.9;99;0.0
2022-11-07;17:00:00;9.1;997.5;99;0.0
2022-11-07;18:00:00;8.7;997.3;98;0.0
2022-11-07;19:00:00;8.0;997.1;98;0.0
2022-11-07;20:00:00;7.9;997.1;98;0.0
2022-11-07;21:00:00;8.3;997.3;99;0.0
2022-11-07;22:00:00;8.5;997.7;100;0.1
2022-11-07;23:00:00;8.4;998.3;99;0.0
2022-11-08;00:00:00;8.2;998.9;99;0.0
2022-11-08;01:00:00;8.1;999.5;98;0.0
2022-11-08;02:00:00;7.8;1000.3;99;0.0
2022-11-08;03:00:00;7.6;1001.3;98;0.0
2022-11-08;04:00:00;7.0;1002.4;98;0.0
2022-11-08;05:00:00;6.5;1003.1;97;0.0
2022-11-08;06:00:00;6.1;1003.9;96;0.0
2022-11-08;07:00:00;5.7;1004.7;95;0.0
2022-11-08;08:00:00;5.8;1005.1;97;0.0
2022-11-08;09:00:00;5.8;1005.5;99;0.0
2022-11-08;10:00:00;6.1;1005.4;100;0.0
2022-11-08;11:00:00;6.4;1005.6;100;1.4
2022-11-08;12:00:00;6.5;1005.4;100;0.3
2022-11-08;13:00:00;6.6;1005.3;100;0.5
2022-11-08;14:00:00;6.6;1005.0;100;0.4
2022-11-08;15:00:00;6.9;1004.6;100;0.9
2022-11-08;16:00:00;6.9;1004.1;100;0.9
2022-11-08;17:00:00;7.0;1003.7;100;0.6
2022-11-08;18:00:00;6.9;1003.4;100;0.2
2022-11-08;19:00:00;7.1;1003.3;100;0.1
2022-11-08;20:00:00;7.7;1002.9;100;0.3
2022-11-08;21:00:00;8.1;1002.4;99;0.2
2022-11-08;22:00:00;8.6;1002.0;99;0.0
2022-11-08;23:00:00;8.9;1001.7;99;0.0
2022-11-09;00:00:00;9.4;1001.5;98;0.0
2022-11-09;01:00:00;9.6;1001.1;98;0.0
2022-11-09;02:00:00;9.7;1000.5;98;0.0
2022-11-09;03:00:00;9.6;1000.2;97;0.0
2022-11-09;04:00:00;9.8;1000.3;97;0.0
2022-11-09;05:00:00;9.8;1000.5;95;0.0
2022-11-09;06:00:00;9.9;1000.7;94;0.0
